product_id,product_orders,product_reorder_rate
121,1202,0.4800332778702163
122,162,0.05555555555555555
123,846,0.06619385342789598
124,166,0.6506024096385542
125,28,0.03571428571428571
126,223,0.5201793721973094
127,449,0.33407572383073497
128,1108,0.5442238267148014
129,273,0.47985347985347987
130,3864,0.6200828157349897
131,126,0.6507936507936508
132,100,0.6
133,17,0.0
134,37,0.08108108108108109
135,6,0.16666666666666666
136,42,0.5238095238095238
137,308,0.6201298701298701
138,294,0.3673469387755102
139,24,0.3333333333333333
140,22,0.09090909090909091
141,3639,0.6455070074196207
142,22,0.3181818181818182
143,23,0.17391304347826086
144,39,0.20512820512820512
145,74,0.33783783783783783
146,101,0.49504950495049505
147,14,0.14285714285714285
148,4903,0.5665918825209055
149,584,0.4897260273972603
150,206,0.3640776699029126
151,5,0.0
152,11,0.18181818181818182
153,44,0.13636363636363635
154,30,0.4666666666666667
155,59,0.1694915254237288
156,207,0.5603864734299517
157,54,0.24074074074074073
158,181,0.6464088397790055
159,61,0.19672131147540983
160,3282,0.2254722730042657
161,10,0.2
162,4919,0.6918072779020126
163,9,0.0
164,8,0.125
165,1343,0.4058078927773641
166,4,0.0
167,13,0.3076923076923077
168,54,0.3888888888888889
169,1877,0.5412892914224827
170,3,0.0
171,4,0.25
172,97,0.7319587628865979
173,14,0.2857142857142857
174,18,0.3333333333333333
175,6,0.16666666666666666
176,181,0.5966850828729282
177,183,0.6830601092896175
178,41,0.5853658536585366
179,73,0.4931506849315068
180,32,0.34375
181,287,0.36585365853658536
182,5,0.0
183,7,0.2857142857142857
184,1040,0.46923076923076923
185,75,0.48
186,581,0.39070567986230637
187,269,0.5353159851301115
188,225,0.6888888888888889
189,29,0.4482758620689655
190,154,0.35064935064935066
191,18,0.3333333333333333
192,35,0.14285714285714285
193,10,0.3
194,452,0.6924778761061947
195,32,0.75
196,35791,0.7764801207007348
197,15,0.3333333333333333
198,43,0.32558139534883723
199,267,0.2209737827715356
200,8,0.0
201,17,0.29411764705882354
202,13,0.15384615384615385
203,31,0.1935483870967742
204,4931,0.47414317582640436
205,83,0.6506024096385542
206,184,0.46195652173913043
207,849,0.5206124852767963
208,27,0.5185185185185185
209,80,0.3375
210,4552,0.5973198594024605
211,377,0.53315649867374
212,221,0.5429864253393665
213,111,0.5045045045045045
214,17,0.23529411764705882
215,353,0.26345609065155806
216,552,0.4601449275362319
217,246,0.5528455284552846
218,12,0.3333333333333333
219,624,0.40865384615384615
220,7,0.14285714285714285
221,47,0.5106382978723404
222,497,0.5714285714285714
223,121,0.7520661157024794
224,2,0.0
225,6,0.0
226,1541,0.4218040233614536
227,7,0.0
228,1558,0.5879332477535302
229,83,0.20481927710843373
230,21,0.6190476190476191
231,13,0.3076923076923077
232,69,0.5362318840579711
233,113,0.45132743362831856
234,158,0.4810126582278481
235,28,0.32142857142857145
236,7,0.14285714285714285
237,100,0.54
238,26,0.38461538461538464
239,188,0.48404255319148937
240,31,0.3225806451612903
241,46,0.5869565217391305
242,138,0.6884057971014492
243,32,0.40625
244,41,0.2926829268292683
245,36,0.3888888888888889
246,826,0.2542372881355932
247,57,0.19298245614035087
248,6371,0.4002511379689217
249,5,0.4
250,14,0.35714285714285715
251,24,0.4166666666666667
252,3,0.0
253,53,0.49056603773584906
254,63,0.07936507936507936
255,53,0.16981132075471697
256,391,0.47570332480818417
257,33,0.8181818181818182
258,2033,0.5110673880964093
259,3,0.0
260,23900,0.6351882845188285
261,1417,0.507410021171489
262,179,0.33519553072625696
263,172,0.040697674418604654
264,3025,0.6727272727272727
265,7,0.14285714285714285
266,103,0.7864077669902912
267,162,0.5493827160493827
268,6,0.16666666666666666
269,8,0.125
270,187,0.29411764705882354
271,31,0.3548387096774194
272,14,0.21428571428571427
273,1323,0.6122448979591837
274,2205,0.29297052154195014
275,143,0.16783216783216784
276,2454,0.37571312143439284
277,3037,0.6947645702996378
278,897,0.24526198439241917
279,194,0.35051546391752575
280,1186,0.3591905564924115
281,194,0.3556701030927835
282,138,0.5
283,3030,0.4693069306930693
284,174,0.4885057471264368
285,156,0.358974358974359
286,208,0.2548076923076923
287,3107,0.7055037013196009
288,296,0.6351351351351351
289,6,0.16666666666666666
290,81,0.5061728395061729
291,15,0.2
292,29,0.27586206896551724
293,183,0.6284153005464481
294,1016,0.5374015748031497
295,49,0.20408163265306123
296,10,0.4
297,42,0.14285714285714285
298,43,0.5813953488372093
299,12,0.0
300,393,0.2035623409669211
301,17,0.4117647058823529
302,10,0.3
303,26,0.07692307692307693
304,103,0.3883495145631068
305,228,0.2850877192982456
306,44,0.29545454545454547
307,251,0.3705179282868526
308,9,0.1111111111111111
309,30,0.4
310,1103,0.6310063463281959
311,8212,0.5569897710667316
312,5,0.2
313,8,0.125
314,7,0.0
315,28,0.21428571428571427
316,35,0.17142857142857143
317,74,0.6351351351351351
318,14,0.07142857142857142
319,201,0.5223880597014925
320,4,0.0
321,22,0.22727272727272727
322,317,0.526813880126183
323,24,0.041666666666666664
324,13,0.3076923076923077
325,1104,0.6141304347826086
326,49,0.22448979591836735
327,715,0.5146853146853146
328,7,0.14285714285714285
329,15459,0.7985639433339802
330,657,0.2617960426179604
331,13,0.15384615384615385
332,49,0.40816326530612246
333,65,0.24615384615384617
334,278,0.5431654676258992
335,193,0.7305699481865285
336,26,0.7307692307692307
337,32,0.15625
338,17,0.29411764705882354
339,191,0.5863874345549738
340,569,0.6115992970123023
341,36,0.2222222222222222
342,121,0.512396694214876
343,3180,0.6176100628930817
344,3,0.0
345,6,0.3333333333333333
346,3,0.0
347,747,0.6345381526104418
348,51,0.4117647058823529
349,149,0.0738255033557047
350,534,0.5861423220973783
351,262,0.3244274809160305
352,558,0.532258064516129
353,220,0.5727272727272728
354,335,0.28955223880597014
355,49,0.30612244897959184
356,28,0.6785714285714286
357,6,0.0
358,314,0.35668789808917195
359,186,0.4032258064516129
360,209,0.5741626794258373
361,34,0.0
362,29,0.2413793103448276
363,62,0.20967741935483872
364,68,0.4117647058823529
365,7830,0.583397190293742
366,76,0.18421052631578946
367,135,0.35555555555555557
368,56,0.16071428571428573
369,4,0.0
370,4,0.0
371,7,0.0
372,49,0.16326530612244897
373,122,0.45901639344262296
374,16,0.625
375,101,0.2871287128712871
376,38,0.23684210526315788
377,288,0.7430555555555556
378,395,0.39746835443037976
379,6,0.16666666666666666
380,85,0.3058823529411765
381,33,0.42424242424242425
382,63,0.5714285714285714
383,151,0.45695364238410596
384,5,0.2
385,77,0.4805194805194805
386,108,0.4722222222222222
387,98,0.46938775510204084
388,388,0.20876288659793815
389,1687,0.5660936573799644
390,10,0.2
391,91,0.21978021978021978
392,56,0.375
393,25,0.28
394,29,0.0
395,29,0.034482758620689655
396,34,0.5
397,4334,0.3124134748500231
398,17,0.17647058823529413
399,23,0.6086956521739131
400,96,0.6041666666666666
401,324,0.29012345679012347
402,58,0.39655172413793105
403,404,0.5198019801980198
404,54,0.18518518518518517
405,1272,0.5511006289308176
406,57,0.6140350877192983
407,14,0.2857142857142857
408,19,0.10526315789473684
409,8,0.0
410,11,0.0
411,15,0.13333333333333333
412,9,0.1111111111111111
413,7,0.2857142857142857
414,17,0.7058823529411765
415,168,0.6726190476190477
416,31,0.41935483870967744
417,4,0.25
418,194,0.29896907216494845
419,214,0.5794392523364486
420,17,0.6470588235294118
421,528,0.3465909090909091
422,22,0.2727272727272727
423,6,0.3333333333333333
424,2748,0.3409752547307133
425,15,0.6
426,61,0.639344262295082
427,226,0.26991150442477874
428,215,0.3767441860465116
429,2471,0.3524888709024686
430,9,0.2222222222222222
431,14,0.2857142857142857
432,30935,0.7286891870050105
433,41,0.4146341463414634
434,35,0.34285714285714286
435,76,0.4605263157894737
436,4831,0.46015317739598427
437,8,0.5
438,10,0.5
439,10,0.3
440,4,0.0
441,2,0.0
442,72,0.7083333333333334
443,353,0.45609065155807366
444,101,0.6039603960396039
445,427,0.6065573770491803
446,452,0.7588495575221239
447,27,0.14814814814814814
448,8,0.5
449,1527,0.5461689587426326
450,3,0.0
451,9,0.2222222222222222
452,11,0.0
453,50,0.62
454,16,0.0
455,853,0.3540445486518171
456,266,0.3308270676691729
457,661,0.5491679273827534
458,16,0.1875
459,2765,0.6455696202531646
460,3,0.0
461,7,0.0
462,45,0.17777777777777778
463,32,0.125
464,5,0.2
465,80,0.625
466,101,0.42574257425742573
467,91,0.37362637362637363
468,141,0.48936170212765956
469,96,0.3645833333333333
470,150,0.48
471,138,0.5652173913043478
472,23,0.21739130434782608
473,3,0.0
474,8,0.0
475,6,0.3333333333333333
476,12,0.25
477,26,0.46153846153846156
478,101,0.31683168316831684
479,24,0.5416666666666666
480,837,0.4133811230585424
481,3020,0.15496688741721854
482,28,0.39285714285714285
483,72,0.375
484,94,0.5638297872340425
485,22,0.5
486,1729,0.551764025448236
487,13,0.0
488,105,0.6761904761904762
489,30,0.26666666666666666
490,12,0.08333333333333333
491,11,0.18181818181818182
492,20,0.8
493,342,0.6111111111111112
494,3,0.3333333333333333
495,450,0.24888888888888888
496,37,0.3783783783783784
497,4,0.25
498,201,0.263681592039801
499,24,0.20833333333333334
500,1770,0.17853107344632768
501,40,0.7
502,511,0.5968688845401174
503,68,0.3382352941176471
504,4,0.0
505,39,0.46153846153846156
506,38,0.18421052631578946
507,78,0.3076923076923077
508,158,0.569620253164557
509,51,0.29411764705882354
510,8,0.125
511,5,0.0
512,289,0.671280276816609
513,207,0.17391304347826086
514,68,0.04411764705882353
515,147,0.6870748299319728
516,1229,0.54759967453214
517,622,0.545016077170418
518,112,0.4017857142857143
519,953,0.6789087093389297
520,22,0.22727272727272727
521,436,0.25
522,274,0.3284671532846715
523,72,0.1527777777777778
524,45,0.5111111111111111
525,18,0.1111111111111111
526,10,0.0
527,52,0.23076923076923078
528,30,0.5333333333333333
529,28,0.07142857142857142
530,177,0.6779661016949152
531,120,0.5416666666666666
532,17,0.6470588235294118
533,7,0.0
534,14,0.5
535,152,0.21052631578947367
536,334,0.5389221556886228
537,62,0.5
538,4,0.25
539,126,0.38095238095238093
540,9,0.2222222222222222
541,214,0.2102803738317757
542,12,0.25
543,27,0.6296296296296297
544,561,0.5133689839572193
545,26,0.038461538461538464
546,2926,0.37559808612440193
547,21,0.14285714285714285
548,98,0.5102040816326531
549,38,0.3684210526315789
550,39,0.4358974358974359
551,36,0.6666666666666666
552,362,0.31215469613259667
553,13,0.5384615384615384
554,1284,0.7266355140186916
555,22,0.2727272727272727
556,5,0.2
557,324,0.4444444444444444
558,58,0.3275862068965517
559,28,0.21428571428571427
560,29,0.4482758620689655
561,6,0.3333333333333333
562,3,0.0
563,94,0.24468085106382978
564,8,0.375
565,46,0.1956521739130435
566,107,0.5046728971962616
567,61,0.4262295081967213
568,64,0.109375
569,14,0.14285714285714285
570,4,0.5
571,65,0.5692307692307692
572,24,0.041666666666666664
573,12,0.25
574,3,0.0
575,193,0.2694300518134715
576,104,0.125
577,141,0.16312056737588654
578,155,0.09032258064516129
579,17,0.29411764705882354
580,14,0.14285714285714285
581,6735,0.5254639940608761
582,84,0.4523809523809524
583,14,0.14285714285714285
584,184,0.6304347826086957
585,9,0.4444444444444444
586,62,0.3387096774193548
587,36,0.1111111111111111
588,1312,0.573170731707317
589,81,0.7037037037037037
590,51,0.45098039215686275
591,55,0.45454545454545453
592,49,0.5918367346938775
593,204,0.35784313725490197
594,817,0.5238678090575275
595,71,0.7746478873239436
596,8,0.25
597,44,0.5909090909090909
598,113,0.35398230088495575
599,9,0.2222222222222222
600,100,0.51
601,79,0.189873417721519
602,24,0.3333333333333333
603,34,0.0
604,110,0.2727272727272727
605,4258,0.4781587599812118
606,112,0.29464285714285715
607,57,0.2807017543859649
608,23,0.4782608695652174
609,9,0.3333333333333333
610,27,0.48148148148148145
611,2147,0.6278528178854215
612,70,0.34285714285714286
613,69,0.2608695652173913
614,127,0.3543307086614173
615,246,0.524390243902439
616,126,0.3888888888888889
617,409,0.5281173594132029
618,4,0.0
619,7,0.42857142857142855
620,5,0.4
621,13,0.0
622,91,0.5494505494505495
623,27,0.48148148148148145
624,26,0.11538461538461539
625,831,0.47653429602888087
626,662,0.5498489425981873
627,16,0.375
628,13,0.15384615384615385
629,54,0.46296296296296297
630,484,0.4669421487603306
631,147,0.5850340136054422
632,49,0.22448979591836735
633,357,0.4649859943977591
634,109,0.4036697247706422
635,84,0.5476190476190477
636,29,0.10344827586206896
637,82,0.25609756097560976
638,52,0.3076923076923077
639,9,0.1111111111111111
640,402,0.38308457711442784
641,24,0.4583333333333333
642,138,0.572463768115942
643,49,0.42857142857142855
644,1199,0.48957464553794827
645,147,0.3945578231292517
646,41,0.5609756097560976
647,7,0.2857142857142857
648,724,0.36049723756906077
649,1212,0.6295379537953796
650,114,0.35964912280701755
651,15035,0.5978051213834387
652,12,0.3333333333333333
653,175,0.7257142857142858
654,15,0.4
655,31,0.2903225806451613
656,3,0.0
657,10,0.3
658,43,0.7906976744186046
659,259,0.6061776061776062
660,14,0.42857142857142855
661,17,0.5882352941176471
662,25,0.32
663,836,0.40311004784689
664,182,0.2802197802197802
665,11,0.18181818181818182
666,185,0.772972972972973
667,51,0.23529411764705882
668,123,0.6585365853658537
669,386,0.4896373056994819
670,31,0.5806451612903226
671,600,0.3283333333333333
672,3,0.0
673,726,0.29201101928374656
674,56,0.5
675,125,0.68
676,27,0.2222222222222222
677,144,0.6944444444444444
678,28,0.25
679,40,0.5
680,53,0.39622641509433965
681,4,0.25
682,78,0.32051282051282054
683,181,0.30939226519337015
684,5,0.2
685,148,0.40540540540540543
686,13,0.0
687,7,0.14285714285714285
688,10,0.3
689,25,0.16
690,27,0.37037037037037035
691,3151,0.6299587432561091
692,90,0.3888888888888889
693,18,0.6111111111111112
694,80,0.3875
695,682,0.7360703812316716
696,10,0.2
697,432,0.46296296296296297
698,19,0.15789473684210525
699,214,0.5934579439252337
700,28,0.8928571428571429
701,3,0.0
702,194,0.4948453608247423
703,804,0.5385572139303483
704,10,0.1
705,419,0.45346062052505964
706,12,0.08333333333333333
707,15,0.3333333333333333
708,13,0.23076923076923078
709,29,0.5172413793103449
710,10,0.4
711,113,0.1415929203539823
712,967,0.6359875904860393
713,34,0.08823529411764706
714,774,0.6201550387596899
715,7,0.0
716,48,0.5208333333333334
717,1474,0.36363636363636365
718,10,0.2
719,4,0.0
720,9,0.3333333333333333
721,4,0.0
722,656,0.6082317073170732
723,706,0.3909348441926346
724,102,0.21568627450980393
725,27,0.037037037037037035
726,422,0.5071090047393365
727,86,0.37209302325581395
728,70,0.42857142857142855
729,23,0.391304347826087
730,111,0.2882882882882883
731,69,0.43478260869565216
732,35,0.2571428571428571
733,14,0.5
734,43,0.27906976744186046
735,146,0.5547945205479452
736,18,0.6111111111111112
737,205,0.35609756097560974
738,649,0.6271186440677966
739,23,0.34782608695652173
740,221,0.3936651583710407
741,20,0.6
742,1203,0.341645885286783
743,699,0.6151645207439199
744,317,0.5078864353312302
745,9,0.4444444444444444
746,14,0.21428571428571427
747,265,0.38113207547169814
748,39,0.46153846153846156
749,29,0.7586206896551724
750,7,0.42857142857142855
751,12,0.08333333333333333
752,33,0.09090909090909091
753,61,0.22950819672131148
754,14,0.14285714285714285
755,231,0.5324675324675324
756,191,0.6492146596858639
757,54,0.4444444444444444
758,464,0.5948275862068966
759,112,0.21428571428571427
760,679,0.33726067746686306
761,6,0.5
762,19,0.5789473684210527
763,150,0.34
764,4,0.5
765,116,0.3103448275862069
766,429,0.43123543123543123
767,20,0.1
768,185,0.3621621621621622
769,523,0.5850860420650096
770,6,0.16666666666666666
771,197,0.37055837563451777
772,7,0.14285714285714285
773,8,0.0
774,27,0.1111111111111111
775,395,0.4379746835443038
776,30,0.3333333333333333
777,274,0.6642335766423357
778,707,0.5445544554455446
779,191,0.6230366492146597
780,638,0.7852664576802508
781,8326,0.6731924093202017
782,271,0.44280442804428044
783,4,0.0
784,248,0.2862903225806452
785,44,0.0
786,18,0.2222222222222222
787,5,0.4
788,623,0.6709470304975923
789,49,0.5102040816326531
790,3700,0.4805405405405405
791,8,0.375
792,39,0.41025641025641024
793,42,0.5
794,813,0.32718327183271834
795,340,0.6823529411764706
796,51,0.23529411764705882
797,13,0.46153846153846156
798,54,0.037037037037037035
799,9,0.2222222222222222
800,10,0.1
801,31,0.16129032258064516
802,27,0.8518518518518519
803,3,0.0
804,9,0.0
805,27,0.25925925925925924
806,86,0.47674418604651164
807,15,0.5333333333333333
808,12,0.16666666666666666
809,621,0.6344605475040258
810,2382,0.3052057094878254
811,4,0.0
812,3842,0.5093701197293077
813,65,0.15384615384615385
814,27,0.4444444444444444
815,9,0.6666666666666666
816,109,0.07339449541284404
817,11,0.5454545454545454
818,22,0.7272727272727273
819,26,0.11538461538461539
820,1240,0.5620967741935484
821,18,0.05555555555555555
822,7,0.14285714285714285
823,314,0.3853503184713376
824,12,0.08333333333333333
825,6,0.0
826,72,0.2222222222222222
827,16,0.25
828,139,0.2302158273381295
829,15,0.26666666666666666
830,9,0.0
831,68,0.2647058823529412
832,9,0.6666666666666666
833,12,0.08333333333333333
834,49,0.7142857142857143
835,52,0.5
836,238,0.6134453781512605
837,514,0.45136186770428016
838,22,0.2727272727272727
839,55,0.7636363636363637
840,12,0.3333333333333333
841,14,0.42857142857142855
842,20,0.3
843,6,0.3333333333333333
844,142,0.43661971830985913
845,123,0.17886178861788618
846,28,0.25
847,15,0.06666666666666667
848,19,0.47368421052631576
849,238,0.4411764705882353
850,94,0.4787234042553192
851,7,0.0
852,898,0.6124721603563474
853,387,0.40568475452196384
854,159,0.16352201257861634
855,17,0.5294117647058824
856,24,0.375
857,589,0.49575551782682514
858,15,0.5333333333333333
859,1479,0.46991210277214335
860,22,0.045454545454545456
861,15,0.2
862,9,0.2222222222222222
863,223,0.336322869955157
864,7,0.0
865,75,0.17333333333333334
866,69,0.5507246376811594
867,9,0.1111111111111111
868,7,0.0
869,80,0.4125
870,17,0.4117647058823529
871,7,0.0
872,145,0.696551724137931
873,199,0.6984924623115578
874,240,0.30833333333333335
875,53,0.6037735849056604
876,6,0.16666666666666666
877,1172,0.7832764505119454
878,759,0.310935441370224
879,107,0.4485981308411215
880,341,0.31671554252199413
881,2324,0.2921686746987952
882,4,0.0
883,222,0.7657657657657657
884,1002,0.08682634730538923
885,29,0.5172413793103449
886,24,0.5
887,16,0.0
888,170,0.24705882352941178
889,812,0.6748768472906403
890,21997,0.47588307496476795
891,21,0.3333333333333333
892,65,0.7846153846153846
893,91,0.07692307692307693
894,50,0.62
895,3478,0.7826336975273146
896,23,0.08695652173913043
897,9,0.0
898,158,0.26582278481012656
899,58,0.46551724137931033
900,68,0.4264705882352941
901,20,0.4
902,3,0.0
903,304,0.46710526315789475
904,123,0.7642276422764228
905,5,0.0
906,23,0.43478260869565216
907,2025,0.5545679012345679
908,59,0.2542372881355932
909,7,0.14285714285714285
910,14,0.5714285714285714
911,80,0.6625
912,15,0.4666666666666667
913,781,0.15492957746478872
914,35,0.05714285714285714
915,10,0.0
916,11,0.6363636363636364
917,44,0.1590909090909091
918,71,0.29577464788732394
919,38,0.631578947368421
920,3157,0.6198923028191321
921,159,0.36477987421383645
922,9,0.1111111111111111
923,12,0.16666666666666666
924,8,0.375
925,327,0.24770642201834864
926,281,0.398576512455516
927,571,0.4956217162872154
928,737,0.4694708276797829
929,44,0.3409090909090909
930,196,0.5561224489795918
931,4,0.0
932,473,0.587737843551797
933,134,0.582089552238806
934,26,0.5769230769230769
935,287,0.5331010452961672
936,6,0.0
937,391,0.46547314578005117
938,138,0.2246376811594203
939,2170,0.48294930875576036
940,885,0.38305084745762713
941,1411,0.5237420269312544
942,3,0.0
943,42,0.2857142857142857
944,9,0.0
945,1365,0.5794871794871795
946,9,0.3333333333333333
947,4,0.0
948,23,0.08695652173913043
949,38,0.13157894736842105
950,6,0.0
951,29,0.1724137931034483
952,782,0.17774936061381075
953,32,0.40625
954,8,0.375
955,197,0.4365482233502538
956,15,0.06666666666666667
957,9,0.1111111111111111
958,68,0.04411764705882353
959,263,0.4600760456273764
960,64,0.390625
961,475,0.4863157894736842
962,71,0.23943661971830985
963,28,0.32142857142857145
964,7,0.0
965,2,0.0
966,38,0.23684210526315788
967,315,0.5301587301587302
968,238,0.2857142857142857
969,366,0.3469945355191257
970,152,0.47368421052631576
971,17,0.17647058823529413
972,1215,0.3802469135802469
973,5,0.0
974,6,0.16666666666666666
975,220,0.33181818181818185
976,65,0.2923076923076923
977,141,0.2695035460992908
978,47,0.46808510638297873
979,93,0.6881720430107527
980,200,0.235
981,57,0.38596491228070173
982,68,0.36764705882352944
983,14,0.14285714285714285
984,40,0.075
985,55,0.5818181818181818
986,16,0.1875
987,23,0.34782608695652173
988,15,0.4
989,22,0.6818181818181818
990,551,0.3956442831215971
991,23,0.43478260869565216
992,16,0.1875
993,15,0.06666666666666667
994,566,0.4081272084805654
995,146,0.5684931506849316
996,168,0.5059523809523809
997,98,0.5510204081632653
998,11,0.45454545454545453
999,293,0.32764505119453924
1000,2610,0.40804597701149425
1001,40,0.475
1002,1,0.0
1003,627,0.45773524720893144
1004,282,0.2872340425531915
1005,463,0.4406047516198704
1006,3767,0.5226971064507566
1007,46,0.3695652173913043
1008,37,0.3783783783783784
1009,12,0.16666666666666666
1010,7,0.14285714285714285
1011,14,0.2857142857142857
1012,113,0.5398230088495575
1013,18,0.3333333333333333
1014,3,0.0
1015,70,0.32857142857142857
1016,46,0.10869565217391304
1017,1697,0.6305244549204478
1018,36,0.5
1019,8,0.25
1020,26,0.5
1021,29,0.10344827586206896
1022,263,0.2889733840304182
1023,25,0.32
1024,57,0.38596491228070173
1025,11930,0.5073763621123218
1026,6,0.0
1027,116,0.35344827586206895
1028,310,0.6774193548387096
1029,5,0.4
1030,5,0.2
1031,48,0.3333333333333333
1032,284,0.43661971830985913
1033,18,0.7222222222222222
1034,249,0.20481927710843373
1035,918,0.44880174291938996
1036,68,0.25
1037,172,0.37209302325581395
1038,33,0.2727272727272727
1039,1117,0.5595344673231871
1040,14,0.42857142857142855
1041,44,0.7045454545454546
1042,48,0.25
1043,60,0.16666666666666666
1044,10,0.3
1045,49,0.2857142857142857
1046,26,0.34615384615384615
1047,45,0.3333333333333333
1048,239,0.6903765690376569
1049,39,0.4358974358974359
1050,39,0.3076923076923077
1051,11,0.18181818181818182
1052,13,0.23076923076923078
1053,28,0.25
1054,9,0.2222222222222222
1055,14,0.07142857142857142
1056,27,0.6296296296296297
1057,1048,0.3988549618320611
1058,42,0.30952380952380953
1059,51,0.27450980392156865
1060,17,0.5882352941176471
1061,3,0.0
1062,1014,0.5502958579881657
1063,2536,0.5323343848580442
1064,12,0.5
1065,274,0.4744525547445255
1066,2,0.0
1067,155,0.43870967741935485
1068,49,0.3673469387755102
1069,2895,0.7658031088082902
1070,55,0.6363636363636364
1071,243,0.6090534979423868
1072,7,0.0
1073,644,0.5590062111801242
1074,69,0.5797101449275363
1075,6,0.3333333333333333
1076,977,0.5363357215967247
1077,25,0.08
1078,125,0.64
1079,79,0.2911392405063291
1080,496,0.5262096774193549
1081,16,0.25
1082,20,0.3
1083,61,0.7049180327868853
1084,117,0.5213675213675214
1085,7,0.14285714285714285
1086,881,0.45062429057888764
1087,423,0.4940898345153664
1088,44,0.36363636363636365
1089,14,0.5714285714285714
1090,7460,0.4951742627345844
1091,11,0.18181818181818182
1092,11,0.09090909090909091
1093,33,0.3333333333333333
1094,957,0.7429467084639498
1095,8,0.375
1096,640,0.7359375
1097,47,0.3617021276595745
1098,105,0.8
1099,1295,0.5150579150579151
1100,239,0.5648535564853556
1101,7,0.42857142857142855
1102,3,0.0
1103,2567,0.7389949357226334
1104,1079,0.7089898053753475
1105,111,0.4594594594594595
1106,389,0.4832904884318766
1107,11,0.18181818181818182
1108,75,0.29333333333333333
1109,49,0.20408163265306123
1110,615,0.3983739837398374
1111,105,0.6095238095238096
1112,620,0.7161290322580646
1113,5,0.0
1114,22,0.45454545454545453
1115,448,0.47767857142857145
1116,29,0.034482758620689655
1117,5132,0.5321512081060016
1118,270,0.48518518518518516
1119,70,0.4142857142857143
1120,307,0.4495114006514658
1121,297,0.3939393939393939
1122,149,0.5234899328859061
1123,10,0.3
1124,202,0.13861386138613863
1125,11,0.09090909090909091
1126,71,0.4225352112676056
1127,10,0.0
1128,37,0.2972972972972973
1129,123,0.4878048780487805
1130,168,0.08333333333333333
1131,455,0.4857142857142857
1132,298,0.4865771812080537
1133,8,0.625
1134,781,0.7285531370038413
1135,15,0.06666666666666667
1136,79,0.25316455696202533
1137,7,0.14285714285714285
1138,328,0.3597560975609756
1139,481,0.47193347193347196
1140,336,0.5476190476190477
1141,53,0.41509433962264153
1142,540,0.19074074074074074
1143,25,0.48
1144,135,0.562962962962963
1145,27,0.25925925925925924
1146,63,0.2857142857142857
1147,8,0.0
